view_support,directed_neighbor_hits,mean_neighbor_rank,mean_distance,shared_author,same_location_exact,left_sample_id,left_paper_group,left_doi,left_sample_label,left_matrix,left_filler,left_surface_treatment,left_process_family,left_sequence,left_authors,left_location,right_sample_id,right_paper_group,right_doi,right_sample_label,right_matrix,right_filler,right_surface_treatment,right_process_family,right_sequence,right_authors,right_location
17,26,5.1923076923076925,0.19355767564131662,False,False,l110-s1-singha-2008,article:l110,10.1109/T-DEI.2008.4446732, in bisphenol-A diglycidyl ether,DGEBA Epoxy Resin,,,Melt Mixing,mixing > mixing > mixing > mixing > molding > drying evaporation,"Singha, Santanu | Thomas, M.",,l140-s5-gao-2012,article:l140,10.3390/polym4010187,silicon dioxide in bisphenol-A epoxy,DGEBA Epoxy Resin,Silicon dioxide,4-Cyanopentanoic acid dithiobenzoate | poly(glycidyl methacrylate) | poly(n-hexyl methacrylate),Melt Mixing,mixing > drying evaporation > mixing > molding > molding,"Gao, Jianing | Li, Junting | Benicewicz, Brian C. | Zhao, Su | Hillborg, Henrik | Schadler, Linda S.","Department of Materials Science & Engineering, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA"
17,25,4.28,0.26903994917869567,True,False,l132-s1-holt-2014,article:l132,10.1021/ma5000317, in poly(2-vinylpyridine),Poly(2-vinyl pyridine),,,Solution Processing,solvent > mixing > drying evaporation > drying evaporation,"Holt, Adam P. | Griffin, Philip J. | Bocharova, Vera | Agapov, Alexander L. | Imel, Adam E. | Dadmun, Mark D. | Sangoro, Joshua R. | Sokolov, Alexei P.","Department of Physics and Astronomy, University of Tennessee , Knoxville, Tennessee 37996, United States, Chemical Sciences Division, Oak Ridge National Laboratory , Oak Ridge, Tennessee 37831, USA",l385-s12-bailey-2019,article:l385,10.1021/acs.macromol.8b02646, in poly(2-vinylpyridine),Poly(2-vinyl pyridine),,,Solution Processing,additive > solvent > additive > solvent > mixing > additive > solvent > mixing > drying evaporation,"Bailey, Eric J. | Griffin, Philip J. | Composto, Russell J. | Winey, Karen I.","Department of Materials Science and Engineering, University of Pennsylvania, Philadelphia, Pennsylvania 19104, United States"
17,25,5.56,0.19499349653720854,False,False,l110-s1-singha-2008,article:l110,10.1109/T-DEI.2008.4446732, in bisphenol-A diglycidyl ether,DGEBA Epoxy Resin,,,Melt Mixing,mixing > mixing > mixing > mixing > molding > drying evaporation,"Singha, Santanu | Thomas, M.",,l140-s6-gao-2012,article:l140,10.3390/polym4010187,silicon dioxide in bisphenol-A epoxy,DGEBA Epoxy Resin,Silicon dioxide,4-Cyanopentanoic acid dithiobenzoate | poly(glycidyl methacrylate) | poly(n-hexyl methacrylate),Melt Mixing,mixing > drying evaporation > mixing > molding > molding,"Gao, Jianing | Li, Junting | Benicewicz, Brian C. | Zhao, Su | Hillborg, Henrik | Schadler, Linda S.","Department of Materials Science & Engineering, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA"
17,20,3.35,0.2884427927434444,True,False,l132-s1-holt-2014,article:l132,10.1021/ma5000317, in poly(2-vinylpyridine),Poly(2-vinyl pyridine),,,Solution Processing,solvent > mixing > drying evaporation > drying evaporation,"Holt, Adam P. | Griffin, Philip J. | Bocharova, Vera | Agapov, Alexander L. | Imel, Adam E. | Dadmun, Mark D. | Sangoro, Joshua R. | Sokolov, Alexei P.","Department of Physics and Astronomy, University of Tennessee , Knoxville, Tennessee 37996, United States, Chemical Sciences Division, Oak Ridge National Laboratory , Oak Ridge, Tennessee 37831, USA",l385-s14-bailey-2019,article:l385,10.1021/acs.macromol.8b02646, in poly(2-vinylpyridine),Poly(2-vinyl pyridine),,,Solution Processing,additive > solvent > additive > solvent > mixing > additive > solvent > mixing > drying evaporation,"Bailey, Eric J. | Griffin, Philip J. | Composto, Russell J. | Winey, Karen I.","Department of Materials Science and Engineering, University of Pennsylvania, Philadelphia, Pennsylvania 19104, United States"
17,18,2.6666666666666665,0.30768702427546185,True,False,l132-s1-holt-2014,article:l132,10.1021/ma5000317, in poly(2-vinylpyridine),Poly(2-vinyl pyridine),,,Solution Processing,solvent > mixing > drying evaporation > drying evaporation,"Holt, Adam P. | Griffin, Philip J. | Bocharova, Vera | Agapov, Alexander L. | Imel, Adam E. | Dadmun, Mark D. | Sangoro, Joshua R. | Sokolov, Alexei P.","Department of Physics and Astronomy, University of Tennessee , Knoxville, Tennessee 37996, United States, Chemical Sciences Division, Oak Ridge National Laboratory , Oak Ridge, Tennessee 37831, USA",l385-s16-bailey-2019,article:l385,10.1021/acs.macromol.8b02646, in poly(2-vinylpyridine),Poly(2-vinyl pyridine),,,Solution Processing,additive > solvent > additive > solvent > mixing > additive > solvent > mixing > drying evaporation,"Bailey, Eric J. | Griffin, Philip J. | Composto, Russell J. | Winey, Karen I.","Department of Materials Science and Engineering, University of Pennsylvania, Philadelphia, Pennsylvania 19104, United States"
17,18,2.7222222222222223,0.30768702427546185,True,False,l132-s1-holt-2014,article:l132,10.1021/ma5000317, in poly(2-vinylpyridine),Poly(2-vinyl pyridine),,,Solution Processing,solvent > mixing > drying evaporation > drying evaporation,"Holt, Adam P. | Griffin, Philip J. | Bocharova, Vera | Agapov, Alexander L. | Imel, Adam E. | Dadmun, Mark D. | Sangoro, Joshua R. | Sokolov, Alexei P.","Department of Physics and Astronomy, University of Tennessee , Knoxville, Tennessee 37996, United States, Chemical Sciences Division, Oak Ridge National Laboratory , Oak Ridge, Tennessee 37831, USA",l385-s17-bailey-2019,article:l385,10.1021/acs.macromol.8b02646, in poly(2-vinylpyridine),Poly(2-vinyl pyridine),,,Solution Processing,additive > solvent > additive > solvent > mixing > additive > solvent > mixing > drying evaporation,"Bailey, Eric J. | Griffin, Philip J. | Composto, Russell J. | Winey, Karen I.","Department of Materials Science and Engineering, University of Pennsylvania, Philadelphia, Pennsylvania 19104, United States"
16,32,1.25,0.06955700740218163,True,True,l157-s2-zhao-2008,article:l157,10.1016/j.compscitech.2008.01.009,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,,Solution Processing,drying evaporation > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Duncan, Renee | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA",l238-s2-zhao-2008,article:l238,10.1016/j.compscitech.2008.07.010,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,,Solution Processing,drying evaporation > solvent > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA"
16,32,2.0625,0.06955700740218163,True,True,l157-s3-zhao-2008,article:l157,10.1016/j.compscitech.2008.01.009,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,,Solution Processing,drying evaporation > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Duncan, Renee | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA",l238-s3-zhao-2008,article:l238,10.1016/j.compscitech.2008.07.010,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,,Solution Processing,drying evaporation > solvent > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA"
16,32,2.21875,0.07015317468903959,True,True,l157-s2-zhao-2008,article:l157,10.1016/j.compscitech.2008.01.009,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,,Solution Processing,drying evaporation > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Duncan, Renee | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA",l238-s3-zhao-2008,article:l238,10.1016/j.compscitech.2008.07.010,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,,Solution Processing,drying evaporation > solvent > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA"
16,32,2.21875,0.07015317468903959,True,True,l157-s3-zhao-2008,article:l157,10.1016/j.compscitech.2008.01.009,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,,Solution Processing,drying evaporation > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Duncan, Renee | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA",l238-s2-zhao-2008,article:l238,10.1016/j.compscitech.2008.07.010,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,,Solution Processing,drying evaporation > solvent > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA"
16,32,2.875,0.06955700740218163,True,True,l157-s4-zhao-2008,article:l157,10.1016/j.compscitech.2008.01.009,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,,Solution Processing,drying evaporation > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Duncan, Renee | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA",l238-s4-zhao-2008,article:l238,10.1016/j.compscitech.2008.07.010,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,,Solution Processing,drying evaporation > solvent > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA"
16,32,3.0,0.0707190209068358,True,True,l157-s2-zhao-2008,article:l157,10.1016/j.compscitech.2008.01.009,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,,Solution Processing,drying evaporation > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Duncan, Renee | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA",l238-s4-zhao-2008,article:l238,10.1016/j.compscitech.2008.07.010,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,,Solution Processing,drying evaporation > solvent > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA"
16,32,3.0,0.0707190209068358,True,True,l157-s4-zhao-2008,article:l157,10.1016/j.compscitech.2008.01.009,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,,Solution Processing,drying evaporation > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Duncan, Renee | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA",l238-s2-zhao-2008,article:l238,10.1016/j.compscitech.2008.07.010,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,,Solution Processing,drying evaporation > solvent > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA"
16,32,3.03125,0.07012285361997783,True,True,l157-s3-zhao-2008,article:l157,10.1016/j.compscitech.2008.01.009,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,,Solution Processing,drying evaporation > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Duncan, Renee | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA",l238-s4-zhao-2008,article:l238,10.1016/j.compscitech.2008.07.010,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,,Solution Processing,drying evaporation > solvent > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA"
16,32,3.03125,0.07012285361997783,True,True,l157-s4-zhao-2008,article:l157,10.1016/j.compscitech.2008.01.009,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,,Solution Processing,drying evaporation > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Duncan, Renee | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA",l238-s3-zhao-2008,article:l238,10.1016/j.compscitech.2008.07.010,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,,Solution Processing,drying evaporation > solvent > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA"
16,32,3.375,0.051432007108815014,True,True,l157-s6-zhao-2008,article:l157,10.1016/j.compscitech.2008.01.009,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,3-Aminopropyltriethoxysilane,Solution Processing,drying evaporation > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Duncan, Renee | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA",l238-s6-zhao-2008,article:l238,10.1016/j.compscitech.2008.07.010,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,3-Aminopropyltriethoxysilane,Solution Processing,drying evaporation > solvent > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA"
16,32,3.59375,0.06955700740218163,True,True,l157-s2-zhao-2008,article:l157,10.1016/j.compscitech.2008.01.009,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,,Solution Processing,drying evaporation > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Duncan, Renee | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA",l238-s6-zhao-2008,article:l238,10.1016/j.compscitech.2008.07.010,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,3-Aminopropyltriethoxysilane,Solution Processing,drying evaporation > solvent > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA"
16,32,3.59375,0.06955700740218163,True,True,l157-s6-zhao-2008,article:l157,10.1016/j.compscitech.2008.01.009,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,3-Aminopropyltriethoxysilane,Solution Processing,drying evaporation > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Duncan, Renee | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA",l238-s2-zhao-2008,article:l238,10.1016/j.compscitech.2008.07.010,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,,Solution Processing,drying evaporation > solvent > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA"
