,logS,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
sample_1236,-4.73,10.110185185185186,0.3784259259259264,10.110185185185186,0.3784259259259264,0.540858097607516,194.23299999999998,184.15299999999996,194.07316494,72,0,0.13071969539890166,-0.5066549035478505,0.5066549035478505,0.13071969539890166,0.6666666666666666,1.1333333333333333,1.6666666666666667,2.5979683595627105,586.9571121386949,10.25071237662706,8.143366018206592,8.143366018206592,7.360173345306136,4.955657605318858,4.955657605318858,3.667445262346139,3.667445262346139,2.7428256043500445,2.7428256043500445,1.9896657403631037,1.9896657403631037,-2.0199999999999996,4959.094331954027,8.30165539811872,2.9895520702499834,1.166704792433983,87.5889659351634,5.106527394840706,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.53093654769288,16.838815497391202,10.772448428929591,0.0,5.106527394840706,21.544896857859182,0.0,0.0,0.0,0.0,0.0,54.59730361615449,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,5.106527394840706,0.0,0.0,0.0,54.59730361615449,0.0,21.544896857859182,0.0,20.23,0.0,5.106527394840706,0.0,0.0,5.749511833283905,21.544896857859182,0.0,0.0,48.53093654769288,6.06636706846161,0.0,0.0,0.0,0.0,14.091481481481484,0.0,0.3784259259259264,17.863425925925924,0.0,0.0,0.0,0.0,15,1,1,0,0,0,3,0,3,1,1,1,0,0,0,0,3,3.6986000000000017,63.11880000000003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_1237,-4.79,11.791266268869602,-0.7290504010246073,11.791266268869602,0.11082290091962688,0.5338581764582067,340.46300000000014,312.23900000000003,340.20384475599997,134,0,0.3036727418854079,-0.44542242982041896,0.44542242982041896,0.3036727418854079,1.2,2.0,2.72,1.642837115052668,683.8761264525542,17.81962647737941,15.345700736021728,15.345700736021728,11.899614233231436,9.80707897813034,9.80707897813034,8.863424571011567,8.863424571011567,7.970785502443408,7.970785502443408,6.858614543356995,6.858614543356995,-1.5599999999999998,565586.8157560522,16.88419700586605,5.726927222642201,2.3294762494652934,150.12592260531082,4.736862953800049,0.0,11.384295757348628,0.0,0.0,5.969305287951849,9.589074368143644,0.0,0.0,6.423349895620259,18.417276048615534,74.69339565196152,18.759549292013414,0.0,14.325937321943691,11.75255023431679,0.0,0.0,29.086614654042354,70.81509819377303,0.0,11.64912463690315,0.0,12.343784214475903,0.0,0.0,0.0,0.0,17.353601045300476,14.325937321943691,41.430398868518246,65.21404738278933,11.64912463690315,0.0,0.0,0.0,43.370000000000005,5.601050810983688,9.589074368143644,0.0,11.384295757348628,35.87569075393652,44.94575136048208,12.496841729759891,0.0,6.076020106833881,12.844171518546268,11.160212849420308,5.789815955499127,0.0,23.515981867140848,0.0,0.5650332656210637,5.409218030104349,0.0,15.819588122515611,3.7336960924523357,0.0,0.7272727272727273,25,0,3,4,0,4,0,0,0,3,0,3,1,3,0,3,4,4.0633000000000035,95.42300000000006,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sample_1238,-4.82,5.851275825144872,-2.880284391534391,5.851275825144872,0.030648148148148646,0.6201560740988898,322.53700000000003,315.481,320.894983754,90,0,0.38083090129684155,-0.403974322832745,0.403974322832745,0.38083090129684155,1.1875,1.75,2.25,3.0637668536422646,437.130381956355,12.344934982691242,8.238664041072676,12.217374651055684,7.414832660707776,3.8424280437033036,7.532360064421763,2.451627794604043,6.772980042210637,1.5000215715747982,4.852765372552761,0.7474980768722232,2.190686893828359,0.38999999999999985,2823.240266327286,14.451012812690665,5.825051429183495,3.4390451966850444,113.01129780161531,13.571241485135452,5.022633313741326,5.153109816892792,5.879988336435371,0.0,6.718607232363179,0.0,0.0,4.9839785209472085,0.0,34.802819670697545,6.06636706846161,26.026451171193717,5.022633313741326,13.571241485135452,53.328282991699375,0.0,4.9839785209472085,0.0,0.0,14.219595082555067,21.264743512837054,0.0,5.879988336435371,4.5237471617118175,0.0,5.879988336435371,41.52142690306073,19.203573603502274,20.85435041206228,0.0,0.0,6.06636706846161,15.198376444375445,0.0,0.0,40.58,6.718607232363179,0.0,0.0,21.078364780810816,0.0,0.0,20.285962151016676,0.0,0.0,4.9839785209472085,60.18091724447165,15.10778013983371,22.270117350438113,3.8336033950617283,0.4673146573444207,0.0,0.030648148148148646,1.4015586419753086,0.0,-2.880284391534391,2.7414842809551807,0.2857142857142857,16,0,4,0,0,0,0,1,1,5,0,9,4,0,0,0,1,3.9379000000000017,68.19800000000002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
sample_1239,-4.84,10.372486615016376,-0.08827338960275477,10.372486615016376,0.08827338960275477,0.757169743555686,272.3879999999999,248.19599999999994,272.177630008,108,0,0.11537061826422038,-0.5079560321952997,0.5079560321952997,0.11537061826422038,1.15,2.0,2.85,1.7111998765070118,538.2198018097884,13.905412915006313,12.178519762446586,12.178519762446586,9.593172145670254,8.092631572702832,8.092631572702832,7.436274352474407,7.436274352474407,6.660103851837375,6.660103851837375,5.541204479556272,5.541204479556272,-1.02,62569.18896407333,12.700482099286223,4.2366779154371,1.604791759224291,120.38168253606061,10.213054789681411,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.990104268152233,84.95327546575423,0.0,6.103966387748303,10.213054789681411,0.0,0.0,0.0,17.250802561719567,57.47053937115639,0.0,29.32600418877882,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,16.317021177429716,6.4208216229260096,17.250802561719567,56.07265434387607,18.19910120538483,0.0,0.0,0.0,40.46,0.0,10.213054789681411,0.0,11.518956857145081,17.585323925606694,25.18037091493942,30.38936785217202,0.0,12.13273413692322,12.990104268152233,0.0,0.0,0.0,0.0,20.0496733276644,2.991817090262031,2.488895646993365,5.955254314688839,6.780339821113632,2.3173531326110695,0.0,0.6666666666666666,20,2,2,3,0,3,1,0,1,2,2,2,0,2,0,2,4,3.6092000000000026,78.73060000000005,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_1240,-4.88,11.874688523557571,-0.015987654320987366,11.874688523557571,0.015987654320987366,0.7401533625188045,304.6700000000001,288.54200000000003,303.00181817199996,94,0,0.2819497113779895,-0.3287465591115236,0.3287465591115236,0.2819497113779895,1.125,1.5625,1.875,4.395102108176326,267.2377071841887,12.878315177510851,9.759410915021164,12.843694334004255,7.268632067778064,4.9168291791685945,7.036321157849767,3.814658081816587,6.146885726362772,1.850927603949016,3.87249741810604,1.2721111590364047,2.6931171207845237,0.4299999999999999,1723.3853469707615,16.429999999999996,7.697715482759438,5.667271442753093,116.28839150147215,4.899909730850478,4.491468174157927,0.0,0.0,5.239211713172287,0.0,4.794537184071822,0.0,0.0,0.0,46.56470462008866,27.694948798762496,17.83653526504271,5.032286352113597,4.794537184071822,51.80391633326095,0.0,4.899909730850478,0.0,39.77863045705841,5.752853606746789,9.523754526271524,0.0,0.0,0.0,4.794537184071822,0.0,46.56470462008866,27.97565670906548,0.0,0.0,27.694948798762496,9.523754526271524,0.0,0.0,0.0,20.310000000000002,0.0,4.794537184071822,0.0,21.814361545626134,10.785139958860386,11.761884949391115,0.0,4.899909730850478,27.694948798762496,0.0,34.802819670697545,0.016306059460821976,17.8361714047759,13.663350970017637,0.28414714033761745,0.0,0.3042283950617284,0.3226455026455024,0.0,7.9064838610341255,0.0,0.7,16,0,2,0,0,0,0,0,0,2,0,6,4,0,0,0,0,4.843900000000003,74.55000000000004,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
sample_1241,-4.89,11.49115034104437,-0.17002813471067446,11.49115034104437,0.17002813471067446,0.9190608858440439,290.75,275.63,290.0822054,104,0,0.3208166706067676,-0.45738009482592634,0.45738009482592634,0.3208166706067676,1.0,1.5,2.0,2.0092277497890008,579.827438063463,14.535169427003234,11.26047680295392,12.016405748972376,9.541713895658194,6.062123071042141,6.4400875440513685,4.404939373646201,4.841375154118186,2.5611075905885867,2.813083905928072,1.4803101240580328,1.6062982817277753,-2.1999999999999993,32249.96632320626,14.214214576731552,6.300630971696413,3.89715778568533,122.47135307899457,14.953561288656857,11.49902366656781,0.0,0.0,0.0,6.031114512338072,0.0,4.794537184071822,0.0,0.0,11.600939890232516,48.53093654769288,24.80536355377927,0.0,9.53140013787187,23.31944067725415,0.0,4.899909730850478,0.0,0.0,19.41213256936071,53.553569861434205,0.0,11.49902366656781,10.05365155780638,10.481923458755384,11.49902366656781,11.600939890232516,25.02636820854293,0.0,0.0,0.0,48.53093654769288,5.022633313741326,0.0,0.0,41.57000000000001,0.0,4.794537184071822,0.0,6.031114512338072,22.2090432549927,0.0,4.899909730850478,62.626280513047256,0.0,5.316788604006331,16.337802844032566,5.659004472159234,5.809659479500517,12.961509377118073,3.419714150372451,0.7149593726379442,1.3978255437977667,14.10608218875926,0.0,0.0,3.3756898600992007,0.13333333333333333,20,1,4,0,0,0,2,0,2,2,1,5,3,0,0,0,2,4.225800000000003,80.67370000000004,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sample_1242,-4.89,2.217037037037037,1.3253269085411943,2.217037037037037,1.3253269085411943,0.5476492453414699,156.228,144.13199999999998,156.093900384,60,0,-0.018120838622015002,-0.05868734424912232,0.05868734424912232,0.018120838622015002,0.6666666666666666,1.0833333333333333,1.5,2.786653081405114,372.05786619344804,8.55204176387779,7.464101615137755,7.464101615137755,5.7540201954234895,4.226067743425171,4.226067743425171,3.354059275497024,3.354059275497024,2.1512462146853033,2.1512462146853033,1.4845795480186375,1.4845795480186375,-1.2999999999999998,692.0588537696142,7.354540141719628,2.6325540535695073,1.2038157249877475,72.84295188002538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.52510539416365,24.61992282831084,0.0,0.0,0.0,10.772448428929591,0.0,0.0,0.0,13.847474399381248,0.0,47.52510539416365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,11.126902983393991,36.39820241076966,0.0,10.772448428929591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.899351412323583,0.0,0.0,50.245676810150904,0.0,0.0,0.0,0.0,2.6677777777777782,2.6506538170823886,0.0,13.099629629629629,0.0,4.248605442176871,0.0,0.16666666666666666,12,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,3.456640000000002,53.42200000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_1243,-4.91,5.418209876543209,-0.17549382716049333,5.418209876543209,0.06481481481481421,0.5966509856845814,260.762,260.762,257.81311608,58,0,0.12652917259721735,-0.07998469364369698,0.12652917259721735,0.07998469364369698,0.5,0.7,0.8,4.708295226687179,159.92449716458776,8.309401076758503,4.267786838055363,8.80336051416609,4.464101615137755,1.8838934190276817,4.151680257083045,1.1487860888755974,3.80350112376965,0.524544783328349,2.520062921413619,0.16591968968087822,0.9263304976140633,1.2199999999999998,106.7559107893634,11.219999999999999,4.971069415294755,3.564606919786414,88.27446866794088,0.0,8.982936348315855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.60563934139509,0.0,0.0,10.064572704227194,0.0,69.60563934139509,0.0,0.0,0.0,0.0,0.0,19.04750905254305,0.0,0.0,0.0,0.0,0.0,69.60563934139509,0.0,0.0,0.0,0.0,19.04750905254305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.04750905254305,0.0,0.0,0.0,0.0,0.0,0.0,69.60563934139509,-0.35098765432098644,31.813950617283943,0.0,-0.12962962962962843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,4.7574,49.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_1244,-5.16,11.434070137314185,-4.309296920928865,11.434070137314185,0.19805555555555499,0.5562701608192966,346.36500000000007,328.2210000000001,346.094705296,128,0,0.3005254671595335,-0.36036402405005286,0.36036402405005286,0.3005254671595335,1.0434782608695652,1.434782608695652,1.6956521739130435,3.7696565343493735,677.2562499222905,17.78409257144667,12.759856752061985,13.576353332989711,10.628446183176258,6.875646508336964,8.421965986258526,4.856408679274077,6.417831736741663,3.0683966950957804,3.9611646619269547,2.2209534226296075,2.7727466613841396,-2.2699999999999996,62314.25671767691,18.778239266763144,7.329553504913363,4.356833326671596,132.78750751050737,4.899909730850478,0.0,5.687386274683562,10.023291153407584,0.0,11.374772549367124,20.228636537531145,13.556770721936878,0.0,0.0,13.847474399381248,12.841643245852019,25.22224694874837,14.742105573153115,18.264419081964277,27.085449977458268,0.0,0.0,5.138973737607942,31.584601120751042,17.98942254267563,32.36137067445436,0.0,0.0,10.038883468458419,17.062158824050687,0.0,0.0,31.35393189378943,10.023291153407584,20.228636537531145,26.689117645233267,17.028217612440994,0.0,0.0,0.0,149.68,36.140169275927825,28.646433521860082,0.0,5.687386274683562,25.93115605767717,12.13273413692322,4.899909730850478,0.0,13.847474399381248,0.0,5.138973737607942,22.86814027462837,0.0,21.800231481481486,27.570533667170572,-1.4941203703703692,0.0,1.5198148148148147,1.2326339285714287,4.3953964579659015,-4.309296920928865,0.5,23,2,10,0,0,0,1,0,1,7,1,11,8,0,0,0,1,1.7768,83.91900000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
sample_1245,-5.2,5.799129048738837,0.7774825207860925,5.799129048738837,0.7774825207860925,0.6346172430604237,188.657,179.58499999999995,188.039277968,64,0,0.040591768979695346,-0.08434373915237978,0.08434373915237978,0.040591768979695346,0.6153846153846154,1.1538461538461537,1.7692307692307692,2.4238559727704243,375.62904776215686,9.096011838247808,7.0741168957158616,7.830045841734316,6.360173345306138,4.171033044073492,4.54899751708272,2.8729184286152454,3.3093542090872297,1.9513440721447997,2.203320387484285,1.272941645021616,1.3989298026913584,-1.27,1444.8236811575116,8.33375346568929,3.6293890162987346,1.9029597617496825,82.79176355244267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.06550936946378,23.259637120317212,5.022633313741326,0.0,0.0,11.600939890232516,0.0,0.0,0.0,0.0,0.0,59.619936929895815,0.0,11.126902983393991,0.0,0.0,0.0,11.600939890232516,0.0,0.0,0.0,0.0,54.59730361615449,5.022633313741326,11.126902983393991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.022633313741326,11.126902983393991,0.0,42.46456947923127,12.13273413692322,11.600939890232516,0.0,5.799129048738837,0.0,0.7774825207860925,2.4205246913580254,0.0,18.113974850228157,0.0,0.0,0.0,0.0,13,0,0,0,0,0,2,0,2,0,0,1,1,0,0,0,2,4.007000000000002,56.88800000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_1246,-5.21,2.25249716553288,1.2508333333333332,2.25249716553288,1.2508333333333332,0.5774504107669273,162.276,144.13199999999998,162.140850576,66,0,-0.02788722931821786,-0.06538238174359431,0.06538238174359431,0.02788722931821786,0.9166666666666666,1.6666666666666667,2.3333333333333335,2.157795777203053,188.45310074746274,8.648418081055103,7.922285251880869,7.922285251880869,5.931851652578137,4.97134377430278,4.97134377430278,3.2962587314333103,3.2962587314333103,2.161829882562212,2.161829882562212,1.4005780783709258,1.4005780783709258,-0.78,694.6611541570788,9.309126559714795,5.817954575285077,3.5646069197864145,75.62105580587661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5180374107767,18.405094737549014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.02784531432067,0.0,35.89528683400505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,0.0,38.17047518309165,30.33183534230805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.667559606327046,0.0,0.0,37.255572541998674,0.0,0.0,0.0,0.0,0.0,1.4801880196523056,0.0,10.747760377299068,6.686221104182414,2.25249716553288,0.0,0.5,12,0,0,0,0,0,1,0,1,0,0,0,5,0,0,0,1,3.809400000000003,54.288000000000046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
sample_1247,-5.24,12.215267643711908,-0.14127389613252728,12.215267643711908,0.14127389613252728,0.7837272541594562,266.34,248.19599999999994,266.130679816,102,0,0.13890252444428913,-0.5079435219365699,0.5079435219365699,0.13890252444428913,1.2,2.05,2.9,1.9498407153031678,731.5207964175199,13.905412915006313,11.647990625847768,11.647990625847768,9.593172145670254,7.3727071486507665,7.3727071486507665,6.470686178669102,6.470686178669102,5.487096116588244,5.487096116588244,4.274884818649502,4.274884818649502,-1.8299999999999998,62569.18896407333,11.952363747239046,3.845035708201748,1.421184124589931,117.97669811158639,5.106527394840706,11.532756779648844,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,25.122838405075452,59.21245646418622,11.83581209232279,0.0,9.901064578912528,16.55569337529453,0.0,0.0,5.41499046939678,38.524929737556064,0.0,41.45873832570204,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,10.889772341205646,11.21535880699783,5.41499046939678,43.23101109802404,30.33183534230805,0.0,10.772448428929591,0.0,37.3,0.0,9.901064578912528,0.0,5.41499046939678,17.450662825810237,31.069510706168835,16.513127197858786,6.06636706846161,12.13273413692322,19.056471336613843,0.0,0.0,0.0,12.215267643711908,11.947467223383079,2.611008322310406,1.143563017027799,9.863663863693624,3.6526027231880405,2.1497605400184767,0.0,0.3888888888888889,20,1,2,2,0,2,2,0,2,2,1,2,0,1,0,1,4,3.9444000000000026,79.02280000000003,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_1248,-5.24,12.479391735892907,-0.11862888661229198,12.479391735892907,0.021208383009394538,0.4906102836224376,350.4580000000001,324.25000000000006,350.18819469199997,136,0,0.30995611417171015,-0.46056327341600045,0.46056327341600045,0.30995611417171015,1.0384615384615385,1.7307692307692308,2.423076923076923,1.5921835455133282,801.2124604900832,18.733840039752504,15.86005488285365,15.86005488285365,12.375047228991528,9.01214311873061,9.01214311873061,7.73906866967426,7.73906866967426,4.935957977836302,4.935957977836302,3.36566068036869,3.36566068036869,-2.5499999999999994,860306.3725889312,18.247356811190322,7.364907460058,4.157597900910848,155.19603895726775,9.473725907600098,18.105905631080727,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,55.82843437859245,55.00929068048285,0.0,5.917906046161393,14.268263091671919,5.969305287951849,0.0,0.0,17.250802561719567,34.30183076327542,0.0,71.80987974475464,0.0,11.49902366656781,4.736862953800049,0.0,11.49902366656781,0.0,5.969305287951849,16.13828210238479,17.250802561719567,33.25840029045949,66.24642825305764,0.0,0.0,0.0,35.53,0.0,4.794537184071822,0.0,29.826989814184337,0.0,17.062475158264807,5.573104530069267,0.0,54.59730361615449,33.770968905596376,9.473725907600098,11.412167871076601,0.0,12.479391735892907,0.0,2.139104885823827,1.6163315906485054,17.285584599881915,2.1808023979921525,8.636616918684087,0.0,0.34782608695652173,26,0,3,1,0,1,2,0,2,3,0,3,6,1,0,1,3,5.760500000000005,102.94600000000005,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_1249,-5.26,2.1782407407407405,1.3112962962962964,2.1782407407407405,1.3112962962962964,0.4564102473768608,178.23399999999998,168.15399999999997,178.07825032,66,0,-0.010541535082874729,-0.06162899271080029,0.06162899271080029,0.010541535082874729,0.42857142857142855,0.8571428571428571,1.3571428571428572,2.610318687415942,539.0090985891403,9.38046888862398,7.77350269189626,7.77350269189626,6.949489742783178,4.815384140902212,4.815384140902212,3.5078342306320867,3.5078342306320867,2.6542019497006106,2.6542019497006106,1.95480741552629,1.95480741552629,-1.8199999999999994,3408.8077627956786,7.571439103526888,2.8450836230123144,1.0075406225733212,82.79473218296738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.6636706846161,21.544896857859182,0.0,0.0,0.0,21.544896857859182,0.0,0.0,0.0,0.0,0.0,60.6636706846161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.6636706846161,0.0,21.544896857859182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.544896857859182,0.0,0.0,60.6636706846161,0.0,0.0,0.0,0.0,5.29962962962963,0.0,0.0,21.367037037037036,0.0,0.0,0.0,0.0,14,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,3.993000000000002,61.454000000000036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
