,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,y1,y2
200,0.27,0.0,0.0,0.12,0.21,0.0,0.15,0.25,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.8,2.1,0.8,0.8,0.2,26.0,30.0,25.0,26.0,29.0,18.0,18.0,18.0,11.0,12.0,476.9798877629533,934.9840000620437
201,0.16,0.0,0.0,0.25,0.19,0.0,0.0,0.0,0.15,0.25,1.0,1.0,1.0,0.0,1.0,1.9,0.5,1.6,1.1,4.9,16.0,28.0,29.0,21.0,16.0,23.0,20.0,15.0,14.0,20.0,378.8639192127804,788.6439991710089
202,0.23,0.19,0.0,0.0,0.0,0.22,0.0,0.24,0.12,0.0,1.0,1.0,0.0,0.0,0.0,0.9,1.1,3.1,1.6,0.6,26.0,27.0,14.0,12.0,13.0,25.0,17.0,24.0,21.0,17.0,364.9753648493891,598.3659999945182
203,0.0,0.0,0.21,0.22,0.0,0.0,0.0,0.18,0.22,0.16,0.0,0.0,1.0,0.0,0.0,3.9,0.0,1.2,0.7,2.7,23.0,25.0,16.0,28.0,13.0,18.0,11.0,11.0,24.0,23.0,365.59632051994,617.2930000004706
204,0.23,0.19,0.0,0.0,0.0,0.0,0.22,0.0,0.19,0.18,1.0,0.0,1.0,1.0,0.0,1.3,0.8,1.5,2.4,3.8,30.0,29.0,25.0,28.0,18.0,15.0,14.0,29.0,23.0,30.0,434.0361845669576,863.2629996879995
205,0.0,0.19,0.26,0.0,0.0,0.0,0.0,0.26,0.16,0.14,0.0,0.0,1.0,0.0,0.0,0.3,3.5,1.0,2.3,0.6,20.0,26.0,17.0,22.0,16.0,19.0,16.0,30.0,26.0,26.0,286.7862561905479,508.1409999736391
206,0.0,0.23,0.0,0.22,0.19,0.0,0.0,0.2,0.17,0.0,0.0,0.0,1.0,0.0,0.0,0.4,1.1,0.1,2.5,4.5,17.0,24.0,27.0,18.0,27.0,21.0,13.0,16.0,19.0,17.0,323.13539046446607,524.539000027541
207,0.0,0.24,0.15,0.2,0.24,0.18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.9,3.2,0.1,1.5,0.0,20.0,24.0,19.0,29.0,28.0,28.0,27.0,24.0,26.0,30.0,359.1718735023682,806.8329999852729
208,0.0,0.18,0.26,0.0,0.25,0.0,0.16,0.14,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.6,0.4,1.9,3.0,12.0,21.0,17.0,15.0,28.0,12.0,23.0,16.0,27.0,21.0,401.59965205461197,677.8449999999756
209,0.0,0.0,0.0,0.0,0.19,0.22,0.19,0.16,0.0,0.23,0.0,0.0,1.0,1.0,0.0,1.0,1.3,2.3,1.9,1.5,29.0,10.0,15.0,19.0,27.0,20.0,27.0,13.0,24.0,15.0,386.2786988992438,627.7150012967405
210,0.0,0.0,0.0,0.0,0.18,0.23,0.2,0.21,0.18,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.4,1.9,1.1,3.6,22.0,30.0,24.0,12.0,26.0,25.0,21.0,14.0,21.0,17.0,373.879456330998,800.2179999858233
211,0.0,0.0,0.19,0.0,0.24,0.18,0.18,0.22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,1.3,2.4,4.0,1.3,30.0,19.0,26.0,12.0,14.0,13.0,22.0,24.0,30.0,21.0,315.042926885013,586.8009999998945
212,0.21,0.0,0.21,0.0,0.33,0.15,0.0,0.0,0.0,0.1,1.0,1.0,0.0,0.0,1.0,1.4,1.2,4.7,0.4,1.6,17.0,20.0,21.0,24.0,19.0,13.0,21.0,21.0,11.0,19.0,453.32260598900774,622.2879999303805
213,0.18,0.24,0.2,0.0,0.0,0.0,0.24,0.0,0.14,0.0,0.0,1.0,1.0,0.0,0.0,1.6,1.5,1.1,1.3,1.3,27.0,27.0,11.0,21.0,10.0,14.0,28.0,28.0,21.0,25.0,414.1503546113794,718.4080000000373
214,0.17,0.0,0.0,0.0,0.33,0.2,0.08,0.0,0.22,0.0,0.0,0.0,1.0,0.0,1.0,2.4,4.0,1.1,1.5,0.2,25.0,22.0,15.0,13.0,12.0,22.0,29.0,24.0,22.0,12.0,338.2271602784771,655.6779998725311
215,0.0,0.13,0.0,0.2,0.23,0.22,0.22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,1.3,2.1,3.7,0.8,22.0,21.0,28.0,14.0,15.0,12.0,26.0,19.0,16.0,28.0,327.1073755934876,521.5415164498081
216,0.25,0.23,0.0,0.1,0.0,0.0,0.0,0.16,0.0,0.26,0.0,0.0,1.0,1.0,0.0,3.6,3.6,0.2,1.1,1.0,18.0,28.0,24.0,21.0,15.0,12.0,24.0,12.0,27.0,27.0,383.9357542291194,689.1219971643
217,0.24,0.21,0.0,0.15,0.0,0.16,0.0,0.0,0.0,0.23,1.0,1.0,1.0,0.0,1.0,2.5,2.1,1.7,1.6,0.7,11.0,29.0,16.0,11.0,14.0,20.0,16.0,21.0,29.0,30.0,436.95668860128154,892.7829998369192
218,0.0,0.0,0.2,0.21,0.22,0.0,0.2,0.0,0.0,0.17,1.0,1.0,0.0,0.0,0.0,0.6,0.5,0.4,4.4,1.4,30.0,24.0,18.0,26.0,24.0,19.0,13.0,29.0,22.0,21.0,332.73723937582287,718.8220003694428
219,0.23,0.0,0.0,0.24,0.0,0.2,0.0,0.19,0.0,0.14,1.0,1.0,0.0,0.0,0.0,1.3,1.4,0.2,4.1,1.1,20.0,12.0,21.0,26.0,25.0,11.0,18.0,13.0,30.0,27.0,406.51333713301756,747.0820003023659
220,0.0,0.17,0.0,0.28,0.18,0.0,0.0,0.0,0.09,0.28,0.0,0.0,0.0,0.0,1.0,0.8,1.0,4.0,2.2,1.3,21.0,22.0,29.0,25.0,27.0,29.0,13.0,12.0,17.0,15.0,448.44399019672153,589.0059999929194
221,0.28,0.0,0.2,0.24,0.0,0.14,0.15,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.1,2.1,1.6,0.8,2.4,27.0,21.0,15.0,14.0,22.0,13.0,13.0,21.0,29.0,17.0,482.9553689610979,792.9009983060539
222,0.0,0.0,0.0,0.18,0.19,0.26,0.0,0.17,0.2,0.0,1.0,1.0,0.0,1.0,0.0,1.1,2.3,2.5,0.8,0.8,20.0,21.0,28.0,27.0,27.0,28.0,17.0,18.0,17.0,16.0,376.1306356852673,639.9818364145283
223,0.0,0.0,0.18,0.0,0.0,0.22,0.13,0.0,0.2,0.26,0.0,0.0,1.0,0.0,1.0,0.9,0.8,3.3,2.4,2.1,11.0,27.0,27.0,23.0,15.0,24.0,28.0,13.0,27.0,30.0,449.79279533803106,731.5210000002232
224,0.26,0.0,0.0,0.2,0.22,0.0,0.12,0.0,0.0,0.19,0.0,0.0,1.0,0.0,0.0,0.0,1.6,1.3,1.0,3.7,17.0,17.0,14.0,23.0,25.0,21.0,19.0,13.0,17.0,28.0,383.8167712261354,475.9209999985392
225,0.22,0.21,0.0,0.0,0.0,0.0,0.2,0.0,0.23,0.14,0.0,1.0,0.0,1.0,1.0,0.4,0.3,3.5,0.1,4.7,17.0,26.0,13.0,17.0,23.0,26.0,22.0,21.0,16.0,27.0,432.65012830925764,785.8899999998207
226,0.19,0.0,0.16,0.26,0.0,0.16,0.0,0.0,0.0,0.24,0.0,0.0,1.0,1.0,0.0,2.0,3.0,0.9,0.1,4.0,17.0,28.0,15.0,26.0,26.0,29.0,15.0,24.0,10.0,29.0,384.2649153486998,785.2330000000112
227,0.0,0.19,0.0,0.16,0.24,0.22,0.19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.3,5.0,0.1,1.3,29.0,14.0,15.0,18.0,18.0,18.0,26.0,30.0,28.0,15.0,352.40951046339217,765.8020000000048
228,0.0,0.26,0.0,0.0,0.16,0.0,0.26,0.21,0.0,0.09,0.0,1.0,1.0,0.0,1.0,0.2,4.2,2.5,1.5,0.5,17.0,28.0,24.0,29.0,20.0,28.0,16.0,17.0,29.0,22.0,408.3819571582188,789.5620000115817
229,0.0,0.24,0.24,0.24,0.0,0.0,0.0,0.16,0.0,0.12,1.0,0.0,1.0,1.0,1.0,4.5,0.9,1.7,0.9,1.7,11.0,12.0,21.0,29.0,18.0,23.0,25.0,15.0,21.0,26.0,494.70520892318484,824.2119999865758
230,0.0,0.24,0.0,0.0,0.19,0.17,0.18,0.0,0.23,0.0,0.0,1.0,1.0,0.0,0.0,0.5,2.1,0.9,0.5,3.2,21.0,21.0,24.0,13.0,22.0,11.0,28.0,30.0,21.0,20.0,353.679950906738,646.4349442829406
231,0.0,0.18,0.0,0.0,0.0,0.0,0.16,0.2,0.27,0.19,0.0,1.0,1.0,1.0,1.0,0.6,1.9,2.2,2.6,1.8,28.0,17.0,23.0,28.0,28.0,15.0,29.0,13.0,19.0,15.0,461.93823147787674,797.1940000037087
232,0.26,0.0,0.17,0.0,0.0,0.19,0.0,0.22,0.16,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.1,0.8,2.8,2.3,15.0,28.0,13.0,11.0,19.0,27.0,11.0,14.0,20.0,26.0,436.15658649638317,773.5061454636921
233,0.22,0.18,0.0,0.0,0.0,0.0,0.23,0.0,0.22,0.16,1.0,1.0,0.0,0.0,1.0,3.2,1.6,1.1,1.5,0.1,18.0,18.0,14.0,24.0,12.0,17.0,10.0,18.0,26.0,12.0,298.67939782200995,737.2809991302653
234,0.17,0.0,0.0,0.0,0.19,0.0,0.22,0.26,0.0,0.16,0.0,1.0,1.0,0.0,1.0,1.2,1.8,0.5,1.5,0.6,29.0,25.0,26.0,24.0,19.0,13.0,27.0,20.0,20.0,24.0,371.0331755354584,690.6700000412388
235,0.0,0.22,0.26,0.0,0.0,0.0,0.24,0.16,0.0,0.13,0.0,1.0,1.0,0.0,1.0,2.3,3.9,0.0,1.8,1.0,16.0,18.0,20.0,11.0,12.0,24.0,25.0,16.0,29.0,11.0,407.04620422989683,794.3049743311457
236,0.25,0.0,0.0,0.0,0.0,0.0,0.17,0.25,0.09,0.24,1.0,0.0,0.0,0.0,1.0,2.1,3.0,0.4,3.0,0.4,15.0,11.0,24.0,12.0,12.0,22.0,20.0,17.0,26.0,17.0,353.3260668894693,614.4760000116245
237,0.21,0.0,0.19,0.0,0.22,0.0,0.17,0.0,0.21,0.0,0.0,1.0,0.0,0.0,0.0,0.1,1.0,0.9,2.3,1.0,21.0,20.0,22.0,23.0,15.0,29.0,15.0,27.0,13.0,28.0,345.84855921208964,570.6279629269375
238,0.21,0.2,0.2,0.0,0.0,0.22,0.18,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.4,2.9,0.8,0.2,0.1,11.0,18.0,12.0,13.0,23.0,11.0,12.0,19.0,25.0,21.0,447.7989725859839,851.0049998827748
239,0.24,0.0,0.0,0.0,0.0,0.17,0.15,0.21,0.0,0.23,0.0,0.0,1.0,1.0,1.0,0.4,0.4,4.4,1.9,2.9,15.0,21.0,24.0,26.0,25.0,22.0,20.0,23.0,26.0,26.0,348.03268889875187,645.2200271895704
240,0.26,0.0,0.27,0.1,0.0,0.29,0.08,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.2,0.4,0.8,4.8,1.0,21.0,18.0,19.0,17.0,29.0,18.0,21.0,16.0,14.0,11.0,517.5897498386574,808.2820000105406
241,0.25,0.21,0.0,0.0,0.0,0.17,0.0,0.23,0.15,0.0,0.0,0.0,0.0,0.0,1.0,2.5,2.2,0.3,1.0,1.7,11.0,24.0,20.0,27.0,15.0,26.0,29.0,12.0,15.0,28.0,366.209452356322,619.4889999840145
242,0.0,0.24,0.0,0.0,0.2,0.2,0.11,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,0.2,0.3,3.6,0.7,12.0,27.0,19.0,10.0,24.0,26.0,20.0,18.0,20.0,12.0,330.78081391458056,635.0499996506331
243,0.18,0.0,0.24,0.14,0.24,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.3,3.5,3.3,0.9,0.1,28.0,11.0,10.0,13.0,23.0,15.0,19.0,23.0,18.0,19.0,421.08456564851303,672.5079999999559
244,0.0,0.0,0.22,0.18,0.21,0.2,0.0,0.18,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.8,0.9,0.5,0.7,3.0,30.0,29.0,27.0,11.0,25.0,27.0,22.0,26.0,21.0,29.0,428.15456857083075,824.1129983924295
245,0.25,0.14,0.0,0.0,0.19,0.0,0.0,0.17,0.26,0.0,1.0,0.0,1.0,0.0,0.0,0.9,2.3,2.3,1.8,1.0,22.0,23.0,10.0,28.0,16.0,20.0,15.0,12.0,26.0,13.0,358.5364187168828,608.095000132343
246,0.0,0.16,0.19,0.21,0.0,0.22,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,2.2,1.1,1.2,2.7,21.0,27.0,17.0,22.0,13.0,15.0,10.0,20.0,16.0,18.0,319.27519625046517,471.14199338295055
247,0.0,0.0,0.0,0.0,0.25,0.0,0.12,0.19,0.16,0.29,1.0,1.0,0.0,1.0,1.0,2.9,0.5,2.9,1.6,1.2,28.0,19.0,17.0,24.0,25.0,28.0,17.0,20.0,26.0,25.0,406.7913383117265,703.3510031419954
248,0.12,0.0,0.0,0.31,0.13,0.13,0.0,0.0,0.31,0.0,0.0,0.0,1.0,1.0,0.0,1.2,1.6,0.4,4.5,0.0,24.0,28.0,15.0,20.0,10.0,14.0,14.0,24.0,15.0,25.0,413.35455086346246,758.4400080413036
249,0.0,0.18,0.0,0.14,0.28,0.0,0.24,0.0,0.17,0.0,1.0,0.0,1.0,0.0,0.0,2.6,0.8,3.8,0.1,1.3,10.0,13.0,27.0,25.0,22.0,12.0,11.0,29.0,30.0,20.0,465.00135512756054,867.9970000000001
250,0.0,0.0,0.23,0.23,0.15,0.0,0.0,0.2,0.18,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.1,0.7,2.7,2.4,28.0,23.0,11.0,18.0,22.0,30.0,28.0,21.0,15.0,26.0,352.4738341831664,630.1989999999817
251,0.12,0.19,0.0,0.0,0.0,0.19,0.0,0.24,0.26,0.0,1.0,1.0,1.0,0.0,1.0,2.6,2.2,0.1,2.6,0.4,27.0,28.0,27.0,22.0,12.0,24.0,29.0,12.0,15.0,27.0,472.94330750557,946.5940027058678
252,0.0,0.0,0.15,0.25,0.0,0.0,0.22,0.22,0.16,0.0,1.0,1.0,1.0,1.0,0.0,2.5,1.2,0.2,2.0,2.0,14.0,25.0,11.0,22.0,15.0,14.0,17.0,21.0,27.0,23.0,421.6412633589213,734.8779996090188
253,0.0,0.0,0.0,0.24,0.17,0.0,0.21,0.24,0.14,0.0,0.0,1.0,0.0,0.0,0.0,4.9,0.2,1.5,1.3,1.9,18.0,10.0,13.0,18.0,19.0,15.0,19.0,25.0,23.0,25.0,371.5882441826248,527.8420470676609
254,0.13,0.27,0.0,0.19,0.0,0.22,0.19,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.3,2.3,0.1,2.8,1.2,15.0,25.0,25.0,21.0,15.0,21.0,23.0,25.0,20.0,12.0,441.355865825912,579.6643318010127
255,0.0,0.0,0.0,0.21,0.23,0.0,0.17,0.0,0.18,0.21,0.0,0.0,1.0,1.0,0.0,0.4,3.1,0.1,2.7,0.3,14.0,21.0,24.0,23.0,24.0,10.0,25.0,30.0,20.0,23.0,369.4098928156549,701.9200001197622
256,0.0,0.0,0.16,0.18,0.0,0.0,0.28,0.17,0.21,0.0,0.0,0.0,0.0,1.0,0.0,1.6,2.0,0.6,4.8,0.8,17.0,13.0,30.0,18.0,11.0,11.0,29.0,29.0,13.0,23.0,451.2286331377192,784.486000000123
257,0.27,0.09,0.0,0.0,0.18,0.0,0.0,0.36,0.1,0.0,0.0,0.0,1.0,1.0,1.0,0.7,2.3,3.3,1.2,0.9,13.0,18.0,15.0,19.0,17.0,17.0,29.0,16.0,22.0,20.0,433.84236591963645,589.6180028003116
258,0.18,0.18,0.13,0.26,0.0,0.0,0.0,0.0,0.25,0.0,1.0,1.0,1.0,0.0,1.0,0.7,1.1,1.1,4.6,0.1,12.0,12.0,27.0,26.0,29.0,22.0,26.0,29.0,23.0,11.0,502.8896543275357,1084.1140000078246
259,0.17,0.19,0.0,0.0,0.0,0.18,0.0,0.0,0.23,0.22,1.0,0.0,0.0,0.0,0.0,1.9,2.4,0.4,0.7,2.8,23.0,11.0,18.0,11.0,16.0,24.0,21.0,29.0,15.0,22.0,338.50223863160323,511.8669999980059
260,0.0,0.14,0.2,0.21,0.0,0.0,0.23,0.0,0.0,0.22,0.0,1.0,1.0,1.0,0.0,2.5,3.5,1.6,1.1,1.3,26.0,26.0,28.0,21.0,15.0,15.0,29.0,11.0,12.0,30.0,400.60139613778585,826.174000010724
261,0.19,0.22,0.19,0.0,0.0,0.0,0.0,0.22,0.0,0.19,0.0,0.0,1.0,1.0,1.0,1.4,2.6,1.5,0.8,1.3,21.0,13.0,15.0,12.0,13.0,11.0,21.0,18.0,16.0,26.0,386.5474776355319,677.1789999661682
262,0.26,0.0,0.0,0.26,0.22,0.15,0.0,0.0,0.0,0.11,1.0,0.0,0.0,1.0,0.0,1.9,2.6,0.5,0.8,4.0,30.0,11.0,20.0,25.0,17.0,30.0,25.0,13.0,30.0,20.0,433.9667027637312,777.6820000019751
263,0.0,0.2,0.0,0.0,0.19,0.0,0.16,0.24,0.22,0.0,1.0,0.0,0.0,0.0,1.0,0.3,1.3,0.1,3.6,0.1,29.0,21.0,30.0,12.0,25.0,24.0,27.0,23.0,10.0,24.0,437.70230584379357,888.3369943933775
264,0.24,0.0,0.14,0.22,0.0,0.0,0.23,0.0,0.18,0.0,0.0,1.0,0.0,1.0,1.0,3.9,1.5,0.7,1.4,1.1,27.0,26.0,24.0,11.0,15.0,15.0,17.0,16.0,29.0,16.0,400.9266051283707,743.5090007216955
265,0.0,0.0,0.0,0.0,0.2,0.25,0.18,0.22,0.0,0.15,1.0,1.0,1.0,1.0,0.0,2.5,2.0,0.2,2.5,0.1,21.0,18.0,13.0,22.0,18.0,24.0,12.0,29.0,30.0,30.0,382.7501785044284,922.9420003204568
266,0.23,0.24,0.22,0.16,0.16,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.2,2.5,1.8,2.2,0.5,22.0,28.0,14.0,16.0,28.0,16.0,12.0,15.0,18.0,11.0,339.2270228286783,693.7570010269766
267,0.25,0.0,0.0,0.0,0.19,0.0,0.2,0.15,0.0,0.21,1.0,0.0,1.0,1.0,0.0,1.1,0.7,3.3,3.2,0.5,29.0,16.0,14.0,12.0,24.0,19.0,12.0,29.0,19.0,16.0,392.08121826666417,776.6199999907675
268,0.23,0.0,0.11,0.0,0.0,0.17,0.22,0.0,0.0,0.27,1.0,1.0,0.0,0.0,0.0,1.4,0.4,1.6,2.9,2.7,22.0,22.0,21.0,11.0,28.0,15.0,10.0,15.0,13.0,13.0,415.36534339994665,657.6401375141583
269,0.25,0.0,0.0,0.17,0.17,0.0,0.25,0.17,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.9,1.6,3.6,0.2,0.3,25.0,20.0,18.0,21.0,27.0,11.0,14.0,27.0,15.0,15.0,445.1079158193699,735.6969998673594
270,0.23,0.0,0.0,0.0,0.0,0.0,0.18,0.18,0.23,0.19,1.0,0.0,1.0,1.0,0.0,1.7,0.3,0.4,1.2,1.5,11.0,30.0,25.0,13.0,15.0,11.0,30.0,16.0,23.0,18.0,470.9432030955102,911.755000806779
271,0.19,0.0,0.0,0.21,0.22,0.0,0.0,0.18,0.2,0.0,0.0,0.0,1.0,0.0,1.0,0.6,2.3,0.9,0.3,1.8,11.0,11.0,23.0,25.0,19.0,18.0,19.0,26.0,26.0,26.0,387.4962029007079,644.2660000090979
272,0.16,0.15,0.27,0.0,0.16,0.0,0.0,0.0,0.0,0.26,1.0,0.0,1.0,0.0,0.0,0.7,1.0,2.2,0.8,3.3,17.0,17.0,17.0,19.0,24.0,14.0,19.0,27.0,27.0,29.0,447.0611059206528,565.4619999896139
273,0.0,0.21,0.13,0.22,0.27,0.0,0.0,0.17,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.2,1.2,4.0,0.2,1.2,22.0,24.0,21.0,20.0,10.0,29.0,14.0,25.0,27.0,18.0,406.9589043270303,755.9916765312959
274,0.24,0.0,0.0,0.23,0.16,0.0,0.0,0.23,0.0,0.15,1.0,0.0,1.0,1.0,0.0,0.4,4.4,0.7,0.5,0.8,15.0,16.0,12.0,17.0,25.0,25.0,11.0,30.0,14.0,11.0,494.21279166615716,967.1949196155321
275,0.25,0.0,0.21,0.0,0.0,0.12,0.0,0.21,0.21,0.0,1.0,0.0,1.0,0.0,0.0,0.7,4.7,0.8,0.5,1.8,20.0,15.0,20.0,29.0,19.0,21.0,15.0,25.0,12.0,28.0,429.71237203414864,679.8519273830359
276,0.19,0.0,0.0,0.19,0.0,0.15,0.22,0.0,0.24,0.0,0.0,1.0,1.0,0.0,1.0,3.7,2.0,0.9,0.9,0.8,15.0,14.0,26.0,12.0,25.0,20.0,16.0,28.0,25.0,23.0,378.86644203595415,698.7433250279221
277,0.13,0.0,0.0,0.24,0.0,0.0,0.17,0.22,0.0,0.23,1.0,0.0,0.0,1.0,1.0,1.5,1.6,0.1,2.0,0.7,17.0,15.0,27.0,11.0,25.0,18.0,15.0,17.0,29.0,22.0,427.9158396880798,729.4869996057479
278,0.22,0.0,0.0,0.17,0.22,0.16,0.0,0.0,0.23,0.0,1.0,0.0,1.0,1.0,0.0,1.7,3.7,0.5,0.1,3.7,19.0,27.0,30.0,10.0,30.0,15.0,13.0,16.0,18.0,19.0,449.1064835604775,881.1099999998358
279,0.0,0.0,0.25,0.22,0.0,0.0,0.15,0.21,0.18,0.0,1.0,0.0,0.0,0.0,0.0,1.4,4.4,0.7,1.2,0.1,14.0,25.0,23.0,16.0,14.0,20.0,23.0,24.0,25.0,26.0,304.96466368150806,520.435012948939
280,0.0,0.0,0.17,0.24,0.1,0.0,0.0,0.26,0.0,0.23,0.0,1.0,0.0,0.0,1.0,2.8,3.3,0.3,0.2,0.4,30.0,12.0,13.0,19.0,19.0,17.0,16.0,25.0,11.0,20.0,470.46431058560324,731.8180281457376
281,0.26,0.0,0.0,0.13,0.0,0.18,0.25,0.0,0.0,0.18,0.0,1.0,1.0,0.0,0.0,1.2,0.1,1.5,4.3,0.0,19.0,29.0,18.0,24.0,14.0,22.0,22.0,14.0,15.0,25.0,356.48219882552115,667.1979999316818
282,0.16,0.17,0.0,0.0,0.0,0.0,0.24,0.17,0.26,0.0,0.0,0.0,1.0,1.0,1.0,0.6,1.7,2.9,3.2,0.4,27.0,16.0,12.0,18.0,29.0,25.0,30.0,15.0,16.0,14.0,414.2417642540198,798.237992226371
283,0.0,0.0,0.2,0.0,0.16,0.0,0.29,0.0,0.19,0.16,1.0,0.0,0.0,1.0,0.0,0.9,2.8,1.9,0.1,1.9,13.0,12.0,18.0,21.0,24.0,13.0,16.0,17.0,17.0,15.0,363.66422586105125,549.2980044691489
284,0.2,0.0,0.18,0.25,0.13,0.0,0.0,0.25,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.5,0.1,2.5,0.1,0.1,17.0,24.0,28.0,26.0,10.0,11.0,18.0,20.0,13.0,19.0,361.4152848394771,787.5189998178281
285,0.0,0.17,0.0,0.0,0.24,0.16,0.0,0.2,0.0,0.23,1.0,1.0,1.0,0.0,0.0,0.4,0.6,1.5,3.3,0.7,18.0,18.0,25.0,21.0,25.0,17.0,26.0,12.0,18.0,17.0,364.3653007657875,638.1100000163502
286,0.0,0.24,0.15,0.0,0.0,0.19,0.23,0.19,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.2,0.4,1.6,0.5,2.8,24.0,29.0,24.0,28.0,21.0,15.0,27.0,20.0,25.0,15.0,376.6472976044381,606.6279700487356
287,0.0,0.0,0.24,0.22,0.0,0.2,0.18,0.16,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.7,0.4,0.3,0.2,3.3,21.0,25.0,29.0,15.0,18.0,23.0,17.0,15.0,21.0,15.0,454.52580556757863,603.0279998622312
288,0.17,0.0,0.19,0.0,0.23,0.0,0.22,0.0,0.0,0.2,1.0,1.0,1.0,0.0,1.0,1.8,1.4,3.1,0.1,1.6,23.0,13.0,25.0,22.0,10.0,16.0,17.0,28.0,18.0,18.0,370.2893353075167,759.4389999891525
289,0.22,0.24,0.0,0.16,0.12,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,2.8,2.5,0.7,0.2,1.2,13.0,25.0,21.0,14.0,28.0,17.0,25.0,11.0,22.0,28.0,371.0452264209656,490.88799828970576
290,0.26,0.26,0.0,0.07,0.0,0.0,0.18,0.0,0.0,0.23,1.0,1.0,0.0,0.0,0.0,1.4,0.2,3.1,0.2,3.4,19.0,29.0,11.0,13.0,11.0,21.0,22.0,18.0,15.0,20.0,436.4030110297464,682.2099568018953
291,0.0,0.0,0.21,0.17,0.23,0.23,0.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1,0.1,4.4,0.3,26.0,22.0,16.0,20.0,22.0,21.0,29.0,14.0,17.0,11.0,325.96499731689534,670.2849792228114
292,0.0,0.0,0.0,0.0,0.28,0.07,0.0,0.15,0.14,0.36,1.0,1.0,1.0,1.0,1.0,1.5,1.5,0.9,0.0,4.5,30.0,16.0,11.0,24.0,28.0,19.0,27.0,25.0,12.0,24.0,487.866808827028,1076.0139986313063
293,0.0,0.18,0.0,0.0,0.19,0.22,0.0,0.18,0.23,0.0,0.0,1.0,1.0,1.0,1.0,1.4,3.7,1.0,0.4,1.9,15.0,22.0,16.0,22.0,20.0,23.0,13.0,11.0,29.0,22.0,390.9271201867451,764.1455402302878
294,0.0,0.0,0.22,0.22,0.0,0.0,0.22,0.14,0.0,0.2,0.0,0.0,1.0,1.0,1.0,3.1,0.2,2.1,2.8,0.1,26.0,14.0,17.0,15.0,24.0,14.0,25.0,17.0,12.0,10.0,387.3949394218303,777.73600003906
295,0.0,0.23,0.0,0.24,0.0,0.0,0.2,0.14,0.19,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3.0,2.0,0.4,2.8,19.0,19.0,12.0,27.0,25.0,27.0,30.0,16.0,25.0,14.0,327.25725609561925,441.69359765449906
296,0.0,0.0,0.0,0.18,0.26,0.0,0.18,0.0,0.17,0.2,0.0,1.0,1.0,0.0,0.0,1.9,0.3,2.0,1.1,1.4,25.0,17.0,27.0,12.0,22.0,11.0,26.0,28.0,20.0,21.0,349.4125130807287,622.9449786126063
297,0.0,0.0,0.21,0.0,0.27,0.0,0.0,0.16,0.2,0.17,0.0,1.0,0.0,1.0,0.0,3.1,0.6,1.0,0.6,0.6,18.0,13.0,18.0,21.0,23.0,11.0,23.0,20.0,15.0,16.0,331.47590801837896,571.7710005035759
298,0.18,0.0,0.0,0.0,0.0,0.23,0.21,0.17,0.21,0.0,1.0,1.0,0.0,0.0,0.0,3.1,0.4,0.0,0.8,4.4,23.0,21.0,25.0,19.0,11.0,26.0,29.0,18.0,30.0,24.0,407.0981023487012,770.1040000005734
299,0.22,0.0,0.1,0.11,0.3,0.0,0.26,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3,2.8,0.7,0.5,1.8,18.0,27.0,16.0,20.0,29.0,24.0,20.0,15.0,18.0,17.0,352.6017688501741,428.4729999912706
